titulo,link,data,texto
Professora do Teresina Central recebe menção honrosa  em congresso internacional,https://www.ifpi.edu.br/teresinacentral/noticias/professora-do-teresina-central-recebe-mencao-honrosa-em-congresso-internacional,10/09/2025,"A professora Lara Patrícia de Lima Cavalcante, do Campus Teresina Central, recebeu Menção Honrosa na modalidade de “Poster Interativo” na categoria “Professor Universitário” durante o VI Congresso Internacional de Saúde Pública do Delta do Parnaíba (COPISP), que aconteceu nos dias 5,6 e 7 de setembro, na Universidade Federal do Delta do Parnaíba (UFDPar). O trabalho “Cuidados de Enfermagem na Promoção do Envelhecimento Saudável: Estratégias para a Atenção Primária à Saúde” foi selecionado entre centenas de trabalhos do Congresso, e além do diagnóstico, propõe um modelo de atuação prática para os profissionais de enfermagem que atuam na Estratégia Saúde da Família (ESF). A pesquisa identifica e sistematiza intervenções de enfermagem baseadas em evidências que podem ser implementadas diretamente nas unidades de saúde. “Receber esta premiação foi uma grata surpresa, mas a verdadeira honra é ressaltar que este trabalho pode, de fato, contribuir para a qualificação do cuidado oferecido a pessoa idosa na Atenção Primária, que é a porta de entrada e o coração do SUS”, falou a professora. O trabalho contou ainda com a colaboração dos professores Fernanda Pereira da Silva Rocha e Rodolpho Carvalho Leite, ambos do Campus Teresina Central."
QUALIFICAÇÃO DE MESTRADO:  JOERDESON COSTA DE OLIVEIRA,https://www.ifpi.edu.br/noticias/qualificacao-de-mestrado-joerdeson-costa-de-oliveira,10/09/2025,"O Programa de Pós-graduação Stricto Sensu em Engenharia de Materiais (PPGEM) do Instituto Federal do Piauí tem a honra de convidar a comunidade acadêmica e geral para comparecerem, de forma presencial, à defesa de Qualificação ao Mestrado em Engenharia de Materiais, conforme abaixo: QUALIFICAÇÃO DE MESTRADO:  JOERDESON COSTA DE OLIVEIRAData: Sexta-feira, 26 de setembro de 2025.Horário: 09 hLocal: Sala A1-02 - Bloco AIFPI - Campus Teresina Central Título: ""OBTENÇÃO E CARACTERIZAÇÃO DE CARVÃO ATIVADO A PARTIR DA SEMENTE DE URUCUM (Bixa Orellana L.) E SUA APLICAÇÃO NA ADSORÇÃO"". Comissão Examinadora composta por:Orientador: Prof. Dr. Vicente Galber Freitas Viana   - IFPIAvaliador Interno: Prof. Dr. Rodolpho Carvalho Leite - IFPIAvaliadora Interna: Profa. Dra. Deuzuita dos Santos Freitas Viana - UEMASuplente Interno: Prof. Dr. Gilvan Moreira da Paz - IFPI "
Campus São João celebrou o Dia do Administrador,https://www.ifpi.edu.br/saojoao/noticias/campus-sao-joao-celebrou-o-dia-do-administrador,10/09/2025,"Na noite de 9 de setembro, o Campus São João do Piauí promoveu um evento em comemoração ao Dia do Administrador, reunindo todos os módulos do curso de Bacharelado em Administração. A palestra intitulada “Administrar é transformar: o mundo precisa de Administradores”, foi ministrada pelo professor Bekembauer Procópio Rocha, atualmente docente do Campus Angical. A abertura oficial do evento foi realizada pelo diretor-geral do campus, Gerffeson Thiago Mota de Almeida Silva, que deu as boas-vindas aos presentes e parabenizou a participação ativa da comunidade acadêmica. Durante a programação, foi realizada uma dinâmica  em homenagem aos professores do curso de Administração, conduzida pela coordenadora do curso de Bacharelado em Administração, Carla Danielle Alencar Santos Morais. “A atividade teve a participação ativa dos alunos do curso e reconheceu o papel essencial dos docentes na construção de uma educação pública de excelência e na formação de profissionais comprometidos com a transformação social”, disse a professora."
Diretor do Campus Esperantina realiza reuniões com segmentos da sociedade,https://www.ifpi.edu.br/noticias/diretor-do-campus-esperantina-realiza-reunioes-com-segmentos-da-sociedade,10/09/2025,"Nesta terça-feira, 09, o diretor-geralpró-temporedo Campus Esperantina, José dos Santos de Moura, cumpriu uma intensa agenda de reuniões com diferentes segmentos da sociedade esperantinense. O objetivo foi apresentar-se, oficialmente, como gestor do novo campus e convidar as lideranças locais para os encontros de planejamento da implantação do Campus Esperantina, que acontecerão no período de 16 a 18 de setembro. A primeira reunião ocorreu com os diretores dos CETIs, Leonardo das Dores e José Nogueira de Aguiar, professores Elisaldete Taguary e Adriano Pereira. Em seguida, o diretor reuniu-se com o secretário municipal de Educação, Valdemir Miranda de Castro, e, posteriormente, com o secretário de Assistência Social, Walter Sousa, e o coordenador de Habitação, Paulo César. Na sequência, foi recebido pelo secretário municipal de Fazenda, Cleison do Nascimento Alves, e pela presidente da Câmara Municipal, Regina do Vale. Encerrando a agenda, encontrou-se ainda com a presidente do Sindicato dos Trabalhadores da Agricultura Familiar (SINTRAF), Claudile de Carvalho, e com a presidente do Sindicato dos Trabalhadores e Trabalhadoras Rurais (STTR), Carminia dos Santos. “Com essas articulações, o Campus Esperantina reforça seu compromisso em dialogar com o poder público, instituições de ensino e entidades representativas da sociedade civil, buscando construir de forma participativa o processo de implantação e consolidação da unidade”, destacou o diretor."
Campus Parnaíba divulga resultado parcial para cursos técnicos,https://www.ifpi.edu.br/parnaiba/noticias/campus-parnaiba-divulga-resultado-parcial-da-chamada-publica-do-classificatorio-2025.2,10/09/2025,"O Campus Parnaíba divulga resultado parcial da chamada pública para os cursos técnicos em Administração e Análises Clínicas. Os recursos deverão ser enviados para o e-mailcocac.capar@ifpi.edu.br, até o dia 10 de setembro, com o assunto RECURSO na mensagem eletrônica. Confira."
Teresina Zona Sul divulga preliminar de heteroidentificação para cursos técnicos,https://www.ifpi.edu.br/teresinazonasul/noticias/teresina-zona-sul-divulga-preliminar-de-heteroidentificacao-para-cursos-tecnicos,09/09/2025,O Campus Teresina Zona Sul divulga o resultado preliminar do procedimento de heteroidentificação na chamada pública para vagas nos cursos técnicos concomitantes/subsequentes em Panificação e Química. Confira o resultado preliminar.
Teresina Zona Sul prorroga inscrições para curso de Administração do PROEJA,https://www.ifpi.edu.br/teresinazonasul/noticias/teresina-zona-sul-prorroga-inscricoes-para-curso-de-administracao-do-proeja,09/09/2025,"O Campus Teresina Zona Sul prorroga, até 19 de setembro, as inscrições  para o curso técnico em Administração (PROEJA), na forma integrada. Podem concorrer maiores de 18 anos que não tenham o ensino médio. Os aprovados concluirão, em 3 anos, o ensino médio e o curso técnico em Administração. As inscrições poderão ser realizadas de forma presencial, na sala da Coordenação Pedagógica do Campus. A seleção será através da análise de questionário socioeconômico. Confira: Edital original NOVO CRONOGRAMA"
IFPI tem 8 projetos aprovados em chamada pública para Redes de Colaboração em Saúde Digital,https://www.ifpi.edu.br/teresinacentral/noticias/ifpi-tem-8-projetos-aprovados-em-chamada-publica-para-redes-de-colaboracao-em-saude-digital,09/09/2025,"O Instituto Federal do Piauí (IFPI) aprovou oito projetos de pesquisa para a segunda fase dachamada pública para o Programa de Redes de Colaboração em Saúde Digital (PRC-SD) 2026-2027. Os projetos serão desenvolvidos em laboratórios do IFPI e têm parceria com pesquisadores de várias instituições de ensino e de saúde, entre eles, o Hospital Universitário da Universidade Federal do Piauí (UFPI). ARede Nacional de Ensino e Pesquisa (RNP)lançou essa chamada pública com investimento de R$ 15 milhões em projetos que promovam a transformação digital da saúde no Brasil por meio de redes colaborativas de pesquisa e desenvolvimento (P&D). As propostas devem abordar temas como telessaúde, dispositivos móveis e vestíveis, inteligência artificial aplicada à saúde, interoperabilidade, segurança de dados e soluções para públicos específicos, como idosos e indígenas. O diretor-geral do Campus Teresina Central, Franciéric Alves, parabeniza os pesquisadores e reforça que o Núcleo de Captação e Inovação, coordenado pela professora Ruthelle Carvalho, está à disposição para apoiar projetos estratégicos nas áreas de Ensino, Pesquisa e Extensão. A iniciativa visa consolidar a excelência acadêmica e ampliar o impacto institucional, além de fortalecer os projetos em rede, tendo a inovação como instrumento de transformação institucional. Confira os projetos de pesquisa aprovados pelo IFPI - Título do projeto: ""Solução Inteligente para a Triagem de Pacientes com Câncer no Sistema Único de Saúde"", Pesquisador(a): Aline Montenegro Leal Silva; - Título do projeto: ""Efeitos da Inteligência Artificial na Terapia de Fala assistida por aplicativo APPRAXI®️ em pacientes com distúrbios neurológicos adquiridos"", Pesquisador(a): Rogério da Silva Batista; - Título do projeto: ""Sistema Orientado à Predição da evolução da Habilidade de Iniciar Alimentação oral e a Plataforma Inteligente para Predição da VO em RNs em Vni"", Pesquisador(a): Idna de Carvalho Barros Taumaturgo; - Título do projeto: ""PRISMA: Pla"
Valença divulga parcial para cursos técnicos,https://www.ifpi.edu.br/valenca/noticias/valenca-divulga-parcial-para-cursos-tecnicos,09/09/2025,"O Campus Valença divulga o resultado parcial da chamada pública com oferta de 80 vagas para cursos técnicos concomitantes/subsequentes de Agropecuária e Administração, para quem está cursando ou já concluiu o ensino médio. Confira o resultado parcial."
Pedro II divulga aprovados para curso de Restaurante e Bar,https://www.ifpi.edu.br/pedroii/noticias/pedro-ii-divulga-aprovados-para-curso-de-restaurante-e-bar-1,09/09/2025,"O Campus Pedro II divulga o resultado final da chamada pública para preenchimento de 40 vagas no curso técnico subsequente em Restaurante e Bar, destinado a quem já concluiu o ensino médio. Confira os aprovados."
São João escolhe representantes de centros acadêmicos,https://www.ifpi.edu.br/saojoao/noticias/sao-joao-escolhe-representantes-de-centros-academicos,09/09/2025,"O Campus São João do Piauí  divulga edital para a segunda eleição dos representantes dos Centros Acadêmicos dos cursos de Licenciatura em Ciências Biológicas (CABio), Bacharelado em Engenharia Agronômica (CAEA) e Bacharelado em Administração (CAAdm), que ocorrerá em 30 de setembro. Podem concorrer alunos regularmente matriculados nestes cursos, e cada chapa pode ter  no máximo oito alunos, sendo: um Presidente, um Vice-presidente, um Secretário, um Tesoureiro, um Diretor de Assuntos Estudantis, um Diretor de Ensino, Pesquisa e Extensão, e dois suplentes universais. As chapas devem ser registradas de forma presencial, no dia 16 de setembro, das 18h às 20h horas na sala da Coordenação de cada curso. A votação acontece no dia 30 de setembro, de forma presencial através de cédulas de papel, das 18h às 22h, no Laboratório de Administração. Confira oedital. Cronograma Ficha de inscrição"
Estudantes do Campus Angical embarcam para intercâmbio em Portugal,https://www.ifpi.edu.br/angical/noticias/estudantes-do-campus-angical-embarcam-para-intercambio-em-portugal,09/09/2025,"Três estudantes do Campus Angical embarcaram para uma experiência acadêmica internacional no Instituto Politécnico de Bragança, em Portugal. Durante seis meses, os discentes terão a oportunidade de ampliar sua formação, vivenciar novas práticas de ensino e fortalecer a internacionalização da educação. Foram selecionados para o intercâmbio: Kauan Galvany da Silva Angelo, do curso de Bacharelado em Administração; Letícia Ayres Lima, do curso de Tecnologia em Análise e Desenvolvimento de Sistemas; e Nicole Parreiras de Araújo, do curso de Licenciatura em Matemática. A mobilidade internacional é resultado da parceria entre o IFPI e o Instituto Internacional Despertando Vocações (IIDV), que tem possibilitado aos estudantes da instituição experiências acadêmicas em Portugal. Na última quarta-feira, 3 de setembro de 2025, a diretora-geral do Campus Angical, Samara Viana, acompanhada de coordenadores e professores dos cursos, participou da recepção dos discentes antes do embarque. “É uma grande alegria para nós do Campus Angical ver nossos alunos alcançando espaços internacionais. Esse intercâmbio representa não apenas uma oportunidade de crescimento acadêmico e profissional, mas também pessoal. Tenho certeza de que eles representarão muito bem o nosso campus e voltarão ainda mais preparados para contribuir com a educação e o desenvolvimento do nosso país”, destacou a diretora. Também emocionados com a oportunidade, os estudantes expressaram gratidão e expectativa diante da experiência.   “Participar deste intercâmbio é a realização de um sonho e uma chance única de crescimento. Pretendo aproveitar cada momento para aprender, trocar conhecimentos e voltar com novas perspectivas para compartilhar com meus colegas e professores”, afirmou Kauan."
Aluna do PROFEPT publica obra sobre Metodologia Ativa,https://www.ifpi.edu.br/parnaiba/noticias/aluna-do-profept-publica-obra-sobre-metodologia-ativa,09/09/2025,"Luiza Erondina Gomes, aluna do Mestrado Profissional em Educação Profissional e Tecnológica (PROFEPT) do Campus Parnaíba, publicou a obra “Estudo de Caso como Metodologia Ativa na Educação Profissional e Tecnológica – Sequência Didática”. Sob orientação da professora Elenice Monte Alvarenga, Campus Cocal, esse produto educacional (PE) foi elaborado a partir da dissertação “Desafios Docentes no uso de Metodologias Ativas na Educação Profissional e Tecnológica” e visa contribuir com possibilidades de novas práticas metodológicas para a Educação Profissional e Tecnológica (EPT). “O objetivo é ser um espaço de pesquisa aos professores da EPT e aos demais professores de níveis de ensino diversos. Nele será pormenorizada uma sequência didática na qual será utilizada a metodologia ativa estudo de caso, a fim de fomentar práticas pedagógicas nas quais haja uma participação mais ativa dos alunos, bem como momentos em sala de aula que possibilitem um maior engajamento entre os alunos e destes como o professor, de modo que a teoria e a prática estejam conectadas contribuindo para uma formação integral dos estudantes”, explicou Luiza."
Paulistana divulga preliminar de inscrições para professor de Matemática,https://www.ifpi.edu.br/paulistana/noticias/paulistana-divulga-preliminar-de-inscricoes-para-professor-de-matematica,09/09/2025,O Campus Paulistana divulga o resultado preliminar das inscrições no processo seletivo simplificado para contratação de professor substituto de Matemática. Confira.
Alunas do Teresina Central descobrem asteroides e receberão medalhas do MCTI,https://www.ifpi.edu.br/teresinacentral/noticias/alunas-do-teresina-central-descobrem-asteroides-e-receberao-medalhas-do-mcti,09/09/2025,"Alunas do Campus Teresina Central do Instituto Federal do Piauí (IFPI) foram convidadas para a cerimônia de entrega de medalhas doPrograma Caça Asteroides MCTI, promovida pelo Ministério da Ciência, Tecnologia e Inovação, em parceria com a NASA e oInternational Astronomical Search Collaboration(IASC). O evento acontecerá no próximo dia 22 de outubro, às 14h, no Auditório do Museu Nacional da República, em Brasília/DF, durante a 22ª Semana Nacional de Ciência, Tecnologia e Inovação (SNCT). A equipe é formada por cinco alunas do 3º ano de Administração e uma aluna do 2º ano de Meio Ambiente, orientadas pela professora Aracely Lucena, todas já contempladas comcertificadosemitidos pela IASC por terem identificado um total de 17 asteroides. “É um marco para as equipes do Piauí”, avalia a professora. Segundo Aracely o projeto ""Caça Asteroides: Ciência Cidadã, Astronomia e Arte"" no IFPI é desenvolvido desde março deste ano e seguirá até novembro. O objetivo é democratizar o acesso à ciência, estimulando o pensamento crítico e a criatividade, por meio da astronomia e da ciência cidadã. Utiliza a metodologia STEAM, envolvendo Ciência, Tecnologia, Engenharia, Artes e Matemática. Em 2025, o campus teve sua primeira participação com estudantes de ensino médio, que recebem, mensalmente, um número de 25 imagens de telescópios diretamente da NASA e analisam - a partir do uso de um software específico - algum tipo de movimento que possa indicar a presença de asteroides. As equipes são treinadas e, com orientação da professora, executam as análises das imagens e devolvem os resultados através de relatórios semanais. A aluna Kayelle Silva, que já encontrou cinco asteroides, ressalta que a medalha representa todo o esforço da equipe no intuito de encontrá-los. “É o reconhecimento de que fizemos um bom trabalho. Resolvi procurar asteroides com a ideia de que eu poderia realizar uma atividade diferente e saber mais sobre Astronomia”. Na opinião da estudante, Paula Cardoso, é um orgulho "
PPGEM divulga resultado final de seleção,https://www.ifpi.edu.br/noticias/ppgem-divulga-resultado-final-de-selecao,09/09/2025,O Programa de Pós Graduação em Engenharia de Materiais e Processos Industriais do Instituto Federal do Piauí divulga o resultado final do processo seletivo para ingresso no Mestrado Profissional para o semestre letivo 2025.2. Os aprovados devem realizar a matrícula institucional através do envio da documentação Confira oresultado e as orientações para matrícula. 
Divulgado resultado para professor do Projeto Mar de Oportunidades,https://www.ifpi.edu.br/noticias/divulgado-resultado-para-professor-do-projeto-mar-de-oportunidades,08/09/2025,O Instituto Federal do Piauí (IFPI) divulgou o resultado do processo seletivo para professor (presencial) no Projeto Mar de Oportunidades. Confira.
Ouvidoria do IFPI tem projeto de boas práticas premiado pelo MEC,https://www.ifpi.edu.br/noticias/ouvidoria-do-ifpi-tem-projeto-de-boas-praticas-premiado-pelo-mec,08/09/2025,"O projeto ""Integridade em Movimento: transformando valores em práticas"", desenvolvido pela Ouvidoria do IFPI, foi premiado em ação com objetivo de de estimular, reconhecer e valorizar iniciativas que contribuam para o aprimoramento da governança e da integridade no âmbito do Ministério da Educação (MEC) e de suas entidades vinculadas. A Ouvidoria e a Assessoria Especial de Controle Interno (AECI/MEC) convidaram as áreas responsáveis pelo atendimento ao cidadão das entidades vinculadas a participarem da seleção de boas práticas no âmbito das Ouvidorias e dos Serviços de Informação ao Cidadão (SIC). As iniciativas foram submetidas e avaliadas com base nos seguintes critérios: • Relevância - Benefícios efetivos da iniciativa para o público (o cidadão ou comunidades ou população-alvo específica) ou para o governo (o próprio servidor público ou órgãos específicos) evidenciados por indicadores de sucesso consistentes. • Criatividade/ inovação - Originalidade da prática e capacidade inventiva para a resolução de problemas. Replicabilidade - Praticidade e viabilidade de implementação, permitindo o aproveitamento da experiência ou adaptação da iniciativa a outros órgãos ou esferas do Governo. • Incremento do diálogo com o cidadão - prática com potencial de aproximar o cidadão e a Administração, contribuindo para a  participação cidadã na gestão pública e para a melhoria da prestação dos serviços públicos. Foram selecionadas apenas duas práticas relacionadas ao Serviço de Informação ao Cidadão (SIC) e duas práticas de Ouvidoria, em âmbito nacional, para a composição e apresentação presencial no Painel do Evento, em Brasília. O projeto, que foi elaborado e executado através de parceria entre os setores Ouvidoria, Controladoria Interna e Corregedoria Geral do IFPI, obteve classificação para apresentação no Encontro de Ouvidorias e SICS na Educação, que acontecerá em 23 de setembro, em Brasília. Ele vai compor o painel: “Ações Afirmativas e Diversidade”, que ocorrerá em formato "
Acadêmico de Administração tem trabalho aprovado em Congresso Internacional,https://www.ifpi.edu.br/oeiras/noticias/academico-de-administracao-tem-trabalho-aprovado-em-congresso-internacional,08/09/2025,"O estudante Luis Cláudio de Sousa Dantas, do módulo 6 do curso de Bacharelado em Administração do Campus Oeiras, teve resumo aprovado para apresentação no COINTER – Congresso Internacional do Programa Despertando Vocações, que será realizado em Maceió, Alagoas. O trabalho “Uso do cajueiro anão precoce como estratégia sustentável para manter colônias de Apis mellifera na entressafra apícola no semiárido” foi selecionado pela relevância científica e pela contribuição à busca de soluções inovadoras para o desenvolvimento sustentável. A pesquisa propõe alternativas viáveis para a manutenção de abelhas durante o período de entressafra, utilizando o cajueiro anão precoce como fonte de recursos florais, contribuindo tanto para a apicultura quanto para a preservação ambiental no semiárido. "
Teresina Central promove simulado do ENEM com organização semelhante ao Exame,https://www.ifpi.edu.br/teresinacentral/noticias/teresina-central-promove-simulado-do-enem-com-organizacao-semelhante-ao-exame,08/09/2025,"O Campus Teresina Central do Instituto Federal do Piauí (IFPI) realizou, nos dias 31 de agosto e 7 de setembro, o simulado do Exame Nacional do Ensino Médio (ENEM). A atividade foi promovida aos domingos, nos mesmos horários de aplicação das provas do Exame, com abertura dos portões às 12h e fechamento, às 13h. Segundo o professor de Matemática Francisco das Chagas da Silva, o objetivo foi proporcionar aos alunos uma experiência semelhante ao Enem, desde o dia, horários, estética da prova e forma da aplicação. “Inclusive o cartão resposta era destacável. Os alunos receberam saquinho porta-objetos, aguardaram os trinta minutos antes do início da prova e os três últimos só saiam juntos, conforme todos os detalhes do Enem”. Na opinião da aluna de Logística, Ana de Ramos, o simulado ajuda os alunos a se prepararem emocional e fisicamente para a prova oficial, com todos os aspectos que foram oferecidos. “Inclusive a estética da prova, processos úteis e necessários para aqueles que querem entrar na universidade”. Participaram turmas de segunda e terceira série do Ensino Médio e comunidade em geral, mediante prévia inscrição. “Tenho certeza que os alunos aproveitaram bastante dessa experiência, que fortalece a nossa preparação”, destacou o professor. A aplicação das provas oficiais do Enem 2025 será nos dias 9 e 16 de novembro."
Fanfarra simples do Campus Paulistana participa das comemorações do 7 de Setembro,https://www.ifpi.edu.br/paulistana/noticias/fanfarra-simples-do-campus-paulistana-participa-das-comemoracoes-do-7-de-setembro,08/09/2025,"O Campus Paulistana do Instituto Federal do Piauí marcou presença nas comemorações cívicas do 7 de Setembro do município, com a participação da fanfarra simples, que é um grupo musical que utiliza apenas instrumentos de percussão e de sopro sem pistos. Sob a regência do professor Alexandre Souza Rodrigues, a fanfarra reforçou o compromisso dos estudantes em representar o campus e valorizar a cultura musical da região, através do talento, disciplina e entusiasmo. Segundo a direção-geral do campus, o empenho e a colaboração dos servidores auxiliaram de forma significativa para a realização das atividades, contribuindo para o êxito do desfile e das apresentações. “A fanfarra simples é motivo de orgulho para todos nós. Ela traduz, em cada nota e em cada compasso, a dedicação de nossos estudantes e o papel formativo que a música desempenha na vida acadêmica e social”, destacou o diretor-geral,Vinicius Dias. A participação da fanfarra simples reforça o compromisso do Campus Paulistana em promover a formação integral dos estudantes, estimulando a integração entre educação, cultura e comunidade."
IFPI convoca tutores para especialização,https://www.ifpi.edu.br/noticias/ifpi-convoca-tutores-para-especializacao,08/09/2025,"O Instituto Federal do Piauí (IFPI) divulgou a convocação de tutores presenciais para atuação no curso de Especialização em Gestão e Licenciamento Ambiental, ofertado na modalidade a distância por meio da Universidade Aberta do Brasil (UAB). Os candidatos convocados deverão enviar, pela mesma plataforma de inscrição, até o dia 11 de setembro, o termo de compromisso e declaração de não acúmulo de bolsas. Confira aconvocação."
IFPI divulga segunda chamada para  Especialização em Gestão e Licenciamento Ambiental,https://www.ifpi.edu.br/noticias/ifpi-divulga-ssegunda-chamada-para-especializacao-em-gestao-e-licenciamento-ambiental,08/09/2025,"O Instituto Federal do Piauí (IFPI) publicou segunda chamada paraEspecialização em Gestão e Licenciamento Ambiental, ofertada na modalidade a distância. As matrículas serão realizadas de 08 a 10 de setembro. Confira achamada."
Campus Campo Maior realiza treinamento em escrita científica,https://www.ifpi.edu.br/campomaior/noticias/campus-campo-maior-realiza-treinamento-em-escrita-cientifica,05/09/2025,"O Campus Campo Maior do Instituto Federal do Piauí (IFPI) está realizando, nos dias 04 e 11 de setembro, o Treinamento em Escrita Científica, uma iniciativa do Núcleo de Estudos Apícolas: Pesquisa, Inovação e Sustentabilidade (NEAPIS).O treinamento é voltado para estudantes, servidores, pesquisadores e demais profissionais interessados em aprimorar sua produção acadêmica. O objetivo do treinamento é fortalecer a capacidade de escrita, leitura e comunicação oral em linguagem científica, contribuindo para a formação de novos pesquisadores e para o desenvolvimento de projetos de pesquisa e extensão.A atividade está sendo ministrada pela professora Thais Yumi Shinya (UESPI - Campo Maior) e organizada em unidades temáticas. Entre os assuntos abordados, destacam-se: a construção do texto científico, técnicas de escrita acadêmica, uso de fontes e bases de pesquisa, formatação segundo as normas da ABNT, ética acadêmica e prevenção do plágio. Também serão discutidos aspectos contemporâneos, como o uso de inteligência artificial no contexto acadêmico. “A escrita científica tem um papel crucial na formação do pesquisador, pois permite uma comunicação eficaz e direcionada, visto que o desenvolvimento dessa habilidade e a ampliação do vocabulário científico é construído durante a trajetória de sua formação desde a iniciação científica ou a escrita de um TCC. Sendo assim, este momento se consolida como um espaço de aprendizado e troca de experiências entre os participantes. A ação reafirma o compromisso do IFPI em incentivar a produção científica e oferecer oportunidades de capacitação que ampliem o impacto da pesquisa e extensão no âmbito acadêmico e social”, disse Romézio Carvalho, coordenador do NEAPIS."
IFPI promove Vitrine Tecnológica integrada ao 13th ISTI,https://www.ifpi.edu.br/teresinacentral/noticias/ifpi-promove-vitrine-tecnologica-integrada-ao-13th-isti,05/09/2025,"O Instituto Federal do Piauí (IFPI) promove, no próximo dia 25 de setembro, de 8 às 12h, a Vitrine Tecnológica, que reunirá atores do Ecossistema de Inovação e representantes do artesanato do Estado do Piauí. O evento será realizado no Campus Teresina Central e integra a programação do 13th International Symposium on Technological Innovation (ISTI). A organização do evento é do Programa de Mestrado Profissional em Propriedade Intelectual (PPI), do IFPI, com o apoio da Fundação de Amparo à Pesquisa do Estado do Piauí (FAPEPI), e o objetivo é criar um espaço de conexão, troca de experiências e exposição de soluções inovadoras e culturais. A Vitrine Tecnológica contará com a participação de diversas entidades parceiras, como Comunidade dos Potes, Artesanato do Poty Velho, APL da Argila Branca de Floriano, Cerâmica Serra da Capivara, Procajuína, APL das Opalas de Pedro II, Comunidade Quilombola das Lagoas de São Vitor, Mestrado de Materiais do IFPI, PPI/IFPI, PROFNIT/UFPI, NINTEC/UFPI, NIT/UESPI, ETIPI, SEBRAE, SENAI – FIEPI, CIEPI, EMBRAPA, entre outros, além de pesquisadores, empreendedores, artesãos e instituições comprometidas com o fortalecimento da inovação e do desenvolvimento sustentável no Piauí. As inscrições são gratuitas e podem ser feitas pelo link:https://suap.ifpi.edu.br/eventos/inscricao/1/2774/  "
Uruçuí divulga resultado final de seleção de monitores,https://www.ifpi.edu.br/urucui/noticias/urucui-divulga-resultado-final-de-selecao-de-monitores,05/09/2025,"O Campus Uruçuí do Instituto Federal do Piauí publicou nesta sexta-feira, 05, o resultado final da seleção de monitores para as disciplinas de cursos superiores da instituição. Os candidatos aprovados deverão procurar a Direção de Ensino, nos dias 08 e 09 de setembro, para assinatura do Termo de Compromisso e entrega dos dados bancários. Confira oresultado final."
IFPI realiza pagamento de colaboradores externos que trabalharam no Exame Classificatório 2025.2,https://www.ifpi.edu.br/noticias/ifpi-realiza-pagamento-de-colaboradores-externos-que-trabalharam-no-exame-classificatorio-2025.2,05/09/2025," A Comissão Organizadora do Exame Classificatório 2025.2 comunica que, nessa quarta, 4, foi realizado o pagamento dos colaboradores externos que prestaram serviços na aplicação da prova. O crédito em conta ocorrerá hoje, 5, e segunda, 8 de setembro.  "
Picos divulga resultado de chamada para curso de Análise e Desenvolvimento de Sistemas,https://www.ifpi.edu.br/picos/noticias/picos-divulga-resultado-de-chamada-para-curso-de-analise-e-desenvolvimento-de-sistemas,04/09/2025,"O Campus Picos divulga o resultado pós-recursos da chamada pública para preencher 31 vagas do curso de tecnologia em Análise e Desenvolvimento de Sistemas, no turno noturno. As matrículas serão realizadas deforma on-line, no período de 08 a 12 de setembro. Confira oresultado."
Alunos de Angical apresentam planos de carreira para os próximos 10 anos,https://www.ifpi.edu.br/angical/noticias/alunos-de-angical-apresentam-planos-de-carreira-para-os-proximos-10-anos,04/09/2025,"No período de 6 a 27 de agosto, estudantes do Módulo V do curso de Bacharelado em Administração do Campus Angical apresentaram seus Planos de Carreira Individuais para os próximos 10 anos. A iniciativa teve como objetivo capacitar os alunos a traçarem rotas claras e estratégicas para suas jornadas de vida profissional e pessoal. Para a elaboração desses planos de carreira, os alunos aplicaram um conjunto de ferramentas de gestão estratégica que promovem o autoconhecimento e a ação planejada: Análise SWOT:Esta ferramenta (que realiza um levantamento das Forças, Fraquezas, Oportunidades e Ameaças) permitiu aos estudantes realizar um diagnóstico profundo de suas características internas e do cenário externo. A Análise SWOT pessoal permite o autoconhecimento por meio do detalhamento de forças, fraquezas, oportunidades de desenvolvimento e ameaças do ambiente, estabelecendo um ponto de partida realista para o planejamento. Objetivos SMART:Com base no diagnóstico SWOT, os alunos definiram metas específicas, mensuráveis, atingíveis, relevantes e temporais. Essa metodologia garantiu que os propósitos estabelecidos fossem concretos e passíveis de acompanhamento. Os estudantes delinearam objetivos de curto (01 ano), médio (05 anos) e longo prazo (10 anos), abrangendo não apenas a carreira, mas também a família e o bem-estar, demonstrando uma visão holística de seus futuros. Metodologia 5W2H:Por fim, a ferramenta 5W2H (O quê?, Por quê?, Quem?, Onde?, Quando?, Como? e Quanto?) transformou os objetivos SMART em planos de ação detalhados e executáveis. Essa abordagem materializa as metas em um guia de atividades, assegurando o estabelecimento de diretrizes nítidas e plausíveis para uma realização bem-sucedida, garantindo clareza nos passos a serem seguidos para cada ação principal. “Elaborar e apresentar o meu plano de carreira foi uma experiência incrível, pois me ajudou a refletir sobre o meu futuro e a ter mais clareza dos meus objetivos. A partir de agora, sei exatamente o qu"
